392,-0.125332,-0.248686,-0.374017,-0.319777
393,-0.109734,-0.218143,-0.327877,-0.281627
394,-0.094107,-0.187379,-0.281487,-0.243335
395,-0.078458,-0.156434,-0.234892,-0.204937
396,-0.062791,-0.125333,-0.188124,-0.166456
397,-0.047107,-0.094108,-0.141215,-0.127919
398,-0.031411,-0.062791,-0.094202,-0.089352
399,-0.015708,-0.031412,-0.047119,-0.050781
400,0.000000,0.000000,0.000000,-0.012231
401,0.015707,0.031410,0.047117,0.026267
402,0.031410,0.062790,0.094200,0.064689
403,0.047106,0.094107,0.141213,0.103009
404,0.062790,0.125331,0.188121,0.141202
405,0.078458,0.156433,0.234890,0.179240
406,0.094107,0.187378,0.281485,0.217098
407,0.109734,0.218142,0.327876,0.254756
408,0.125331,0.248685,0.374017,0.292176
409,0.140899,0.278990,0.419889,0.329348
410,0.156433,0.309011,0.465444,0.366233
411,0.171928,0.338734,0.510663,0.402821
412,0.187378,0.368119,0.555497,0.439074
413,0.202784,0.397142,0.599926,0.474977
414,0.218142,0.425775,0.643917,0.510510
415,0.233443,0.453982,0.687425,0.545634
416,0.248685,0.481752,0.730437,0.580348
417,0.263869,0.509032,0.772901,0.614605
418,0.278990,0.535824,0.814814,0.648414
419,0.294035,0.562074,0.856109,0.681715
420,0.309011,0.587778,0.896790,0.714521
421,0.323915,0.612899,0.936813,0.746798
422,0.338734,0.637414,0.976148,0.778522
423,0.353468,0.661307,1.014775,0.809684
424,0.368119,0.684534,1.052653,0.840251
425,0.382683,0.707107,1.089790,0.870237
426,0.397142,0.728955,1.126097,0.899562
427,0.411507,0.750105,1.161612,0.928273
428,0.425775,0.770501,1.196276,0.956318
429,0.439936,0.790144,1.230080,0.983695
430,0.453982,0.809007,1.262990,1.010378
431,0.467922,0.827066,1.294988,1.036358
432,0.481752,0.844323,1.326075,1.061640
433,0.495452,0.860726,1.356178,1.086158
434,0.509032,0.876304,1.385336,1.109961
435,0.522492,0.890990,1.413483,1.132986
436,0.535824,0.904818,1.440642,1.155264
437,0.549013,0.917741,1.466754,1.176742
438,0.562074,0.929762,1.491836,1.197442
439,0.575002,0.940871,1.515873,1.217355
440,0.587778,0.951039,1.538817,1.236438
441,0.600409,0.960291,1.560700,1.254728
442,0.612899,0.968565,1.581464,1.272173
443,0.625241,0.975911,1.601152,1.288821
444,0.637414,0.982270,1.619684,1.304594
445,0.649436,0.987676,1.637113,1.319551
446,0.661307,0.992101,1.653408,1.333664
447,0.673006,0.995546,1.668551,1.346919
448,0.684534,0.998019,1.682553,1.359329
449,0.695902,0.999488,1.695390,1.370875
450,0.707107,1.000000,1.707107,1.381602
451,0.718115,0.999488,1.717603,1.391414
452,0.728955,0.998019,1.726974,1.400407
453,0.739624,0.995546,1.735169,1.408533
454,0.750105,0.992101,1.742206,1.415811
455,0.760392,0.987676,1.748069,1.422226
456,0.770501,0.982270,1.752771,1.427792
457,0.780428,0.975911,1.756340,1.432537
458,0.790144,0.968565,1.758709,1.436396
459,0.799670,0.960291,1.759961,1.439449
460,0.809007,0.951039,1.760046,1.441649
461,0.818145,0.940871,1.759017,1.443044
462,0.827066,0.929762,1.756829,1.443591
463,0.835793,0.917741,1.753534,1.443340
464,0.844323,0.904818,1.749141,1.442299
465,0.852630,0.890991,1.743620,1.440434
466,0.860726,0.876304,1.737030,1.437803
